Date,Tiker,Price
2021-07-08,TIK3,102.959999
2021-07-09,TIK3,105.279999
2021-07-12,TIK3,104.879997
2021-07-13,TIK3,103.120003
2021-07-14,TIK3,102.480003
2021-07-15,TIK3,102.080002
2021-07-16,TIK3,100.400002
2021-07-19,TIK3,96.000000
2021-07-20,TIK3,101.599998
2021-07-21,TIK3,104.639999
2021-07-22,TIK3,101.599998
2021-07-23,TIK3,101.680000
2021-07-26,TIK3,103.360001
2021-07-27,TIK3,104.639999
2021-07-28,TIK3,105.040001
2021-07-29,TIK3,106.320000
2021-07-30,TIK3,103.599998
2021-08-02,TIK3,100.599998
2021-08-03,TIK3,103.059998
2021-08-04,TIK3,102.910004
2021-08-05,TIK3,103.019997
2021-08-06,TIK3,104.519997
2021-08-09,TIK3,103.709999
2021-08-10,TIK3,106.080002
2021-08-11,TIK3,106.040001
2021-08-12,TIK3,106.519997
2021-08-13,TIK3,104.919998
2021-08-16,TIK3,103.349998
2021-08-17,TIK3,101.620003
2021-08-18,TIK3,101.410004
2021-08-19,TIK3,99.419998
2021-08-20,TIK3,100.050003
2021-08-23,TIK3,100.970001
2021-08-24,TIK3,103.269997
2021-08-25,TIK3,104.699997
2021-08-26,TIK3,103.379997
2021-08-27,TIK3,106.089996
2021-08-30,TIK3,105.190002
2021-08-31,TIK3,105.410004
2021-09-01,TIK3,103.660004
2021-09-02,TIK3,106.260002
2021-09-03,TIK3,104.750000
2021-09-07,TIK3,103.290001
2021-09-08,TIK3,102.580002
2021-09-09,TIK3,103.290001
2021-09-10,TIK3,102.000000
2021-09-13,TIK3,104.459999
2021-09-14,TIK3,100.379997
2021-09-15,TIK3,102.160004
2021-09-16,TIK3,101.339996
2021-09-17,TIK3,100.470001
2021-09-20,TIK3,99.809998
2021-09-21,TIK3,96.820000
2021-09-22,TIK3,98.540001
2021-09-23,TIK3,102.959999
2021-09-24,TIK3,103.800003
2021-09-27,TIK3,105.349998
2021-09-28,TIK3,105.730003
2021-09-29,TIK3,106.279999
2021-09-30,TIK3,103.029999
2021-10-01,TIK3,105.820000
2021-10-04,TIK3,104.900002
2021-10-05,TIK3,104.900002
2021-10-06,TIK3,104.330002
2021-10-07,TIK3,105.510002
2021-10-08,TIK3,104.720001
2021-10-11,TIK3,104.080002
2021-10-12,TIK3,102.720001
2021-10-13,TIK3,102.360001
2021-10-14,TIK3,102.739998
2021-10-15,TIK3,104.410004
2021-10-18,TIK3,104.120003
2021-10-19,TIK3,104.730003
2021-10-20,TIK3,106.000000
2021-10-21,TIK3,103.150002
2021-10-22,TIK3,104.050003
2021-10-25,TIK3,105.300003
2021-10-26,TIK3,107.440002
2021-10-27,TIK3,103.849998
2021-10-28,TIK3,105.260002
2021-10-29,TIK3,104.870003
2021-11-01,TIK3,106.230003
2021-11-02,TIK3,106.690002
2021-11-03,TIK3,105.970001
2021-11-04,TIK3,105.209999
2021-11-05,TIK3,108.739998
2021-11-08,TIK3,108.419998
2021-11-09,TIK3,111.290001
2021-11-10,TIK3,108.959999
2021-11-11,TIK3,107.000000
2021-11-12,TIK3,107.589996
2021-11-15,TIK3,106.669998
2021-11-16,TIK3,103.349998
2021-11-17,TIK3,101.989998
2021-11-18,TIK3,100.669998
2021-11-19,TIK3,99.959999
2021-11-22,TIK3,101.040001
2021-11-23,TIK3,102.080002
2021-11-24,TIK3,102.230003
2021-11-26,TIK3,97.839996
2021-11-29,TIK3,98.400002
2021-11-30,TIK3,94.989998
2021-12-01,TIK3,93.000000
2021-12-02,TIK3,95.230003
2021-12-03,TIK3,92.769997
2021-12-06,TIK3,96.010002
2021-12-07,TIK3,97.550003
2021-12-08,TIK3,98.279999
2021-12-09,TIK3,97.830002
2021-12-10,TIK3,96.949997
2021-12-13,TIK3,93.129997
2021-12-14,TIK3,92.110001
2021-12-15,TIK3,92.080002
2021-12-16,TIK3,92.529999
2021-12-17,TIK3,91.449997
2021-12-20,TIK3,89.980003
2021-12-21,TIK3,93.059998
2021-12-22,TIK3,93.070000
2021-12-23,TIK3,94.000000
2021-12-27,TIK3,94.620003
2021-12-28,TIK3,95.300003
2021-12-29,TIK3,94.790001
2021-12-30,TIK3,94.699997
2021-12-31,TIK3,94.470001
2022-01-03,TIK3,96.239998
2022-01-04,TIK3,99.370003
2022-01-05,TIK3,99.370003
2022-01-06,TIK3,99.949997
2022-01-07,TIK3,101.400002
2022-01-10,TIK3,99.419998
2022-01-11,TIK3,101.790001
2022-01-12,TIK3,102.239998
2022-01-13,TIK3,102.459999
2022-01-14,TIK3,103.160004
2022-01-18,TIK3,102.889999
2022-01-19,TIK3,100.620003
2022-01-20,TIK3,98.250000
2022-01-21,TIK3,96.300003
2022-01-24,TIK3,96.910004
2022-01-25,TIK3,91.110001
2022-01-26,TIK3,89.320000
2022-01-27,TIK3,89.900002
2022-01-28,TIK3,92.099998
2022-01-31,TIK3,94.480003
2022-02-01,TIK3,97.949997
2022-02-02,TIK3,98.040001
2022-02-03,TIK3,98.320000
2022-02-04,TIK3,99.010002
2022-02-07,TIK3,99.900002
2022-02-08,TIK3,99.309998
2022-02-09,TIK3,99.250000
2022-02-10,TIK3,98.790001
2022-02-11,TIK3,96.830002
2022-02-14,TIK3,96.599998
2022-02-15,TIK3,100.919998
2022-02-16,TIK3,101.410004
2022-02-17,TIK3,98.459999
2022-02-18,TIK3,92.690002
2022-02-22,TIK3,94.150002
2022-02-23,TIK3,92.650002
2022-02-24,TIK3,92.540001
2022-02-25,TIK3,96.370003
2022-02-28,TIK3,95.510002
2022-03-01,TIK3,92.330002
2022-03-02,TIK3,94.160004
2022-03-03,TIK3,92.449997
2022-03-04,TIK3,89.139999
2022-03-07,TIK3,85.379997
2022-03-08,TIK3,88.150002
2022-03-09,TIK3,91.250000
2022-03-10,TIK3,91.330002
2022-03-11,TIK3,92.279999
2022-03-14,TIK3,92.449997
2022-03-15,TIK3,92.349998
2022-03-16,TIK3,94.699997
2022-03-17,TIK3,95.529999
2022-03-18,TIK3,95.589996
2022-03-21,TIK3,94.820000
2022-03-22,TIK3,94.900002
2022-03-23,TIK3,93.699997
2022-03-24,TIK3,94.120003
2022-03-25,TIK3,94.019997
2022-03-28,TIK3,92.000000
2022-03-29,TIK3,94.650002
2022-03-30,TIK3,94.580002
2022-03-31,TIK3,91.500000
2022-04-01,TIK3,92.489998
2022-04-04,TIK3,92.019997
2022-04-05,TIK3,90.099998
2022-04-06,TIK3,89.910004
2022-04-07,TIK3,89.459999
2022-04-08,TIK3,89.739998
2022-04-11,TIK3,89.669998
2022-04-12,TIK3,90.000000
2022-04-13,TIK3,90.750000
2022-04-14,TIK3,90.830002
2022-04-18,TIK3,90.400002
2022-04-19,TIK3,91.900002
2022-04-20,TIK3,91.400002
2022-04-21,TIK3,91.720001
2022-04-22,TIK3,89.070000
2022-04-25,TIK3,89.879997
2022-04-26,TIK3,80.589996
2022-04-27,TIK3,78.209999
2022-04-28,TIK3,77.730003
2022-04-29,TIK3,74.550003
2022-05-02,TIK3,75.550003
2022-05-03,TIK3,77.660004
2022-05-04,TIK3,80.430000
2022-05-05,TIK3,78.589996
2022-05-06,TIK3,78.230003
2022-05-09,TIK3,72.970001
2022-05-10,TIK3,73.309998
2022-05-11,TIK3,72.440002
2022-05-12,TIK3,73.279999
2022-05-13,TIK3,75.050003
2022-05-16,TIK3,74.629997
2022-05-17,TIK3,76.400002
2022-05-18,TIK3,75.199997
2022-05-19,TIK3,75.739998
2022-05-20,TIK3,75.250000
2022-05-23,TIK3,75.459999
2022-05-24,TIK3,74.519997
2022-05-25,TIK3,74.529999
2022-05-26,TIK3,77.010002
2022-05-27,TIK3,78.760002
2022-05-31,TIK3,78.290001
2022-06-01,TIK3,77.519997
2022-06-02,TIK3,78.000000
2022-06-03,TIK3,76.970001
2022-06-06,TIK3,77.000000
2022-06-07,TIK3,78.000000
2022-06-08,TIK3,77.160004
2022-06-09,TIK3,74.779999
2022-06-10,TIK3,71.230003
2022-06-13,TIK3,67.720001
2022-06-14,TIK3,68.050003
2022-06-15,TIK3,69.099998
2022-06-16,TIK3,65.290001
2022-06-17,TIK3,66.000000
2022-06-21,TIK3,65.750000
2022-06-22,TIK3,64.540001
2022-06-23,TIK3,64.070000
2022-06-24,TIK3,67.080002
2022-06-27,TIK3,66.709999
2022-06-28,TIK3,65.879997
2022-06-29,TIK3,63.689999
2022-06-30,TIK3,63.669998
2022-07-01,TIK3,63.540001
2022-07-05,TIK3,62.029999
2022-07-06,TIK3,61.570000
2022-07-07,TIK3,63.000000
2022-07-08,TIK3,63.250000
2022-07-11,TIK3,61.910000
2022-07-12,TIK3,63.020000
2022-07-13,TIK3,62.009998
2022-07-14,TIK3,61.090000
2022-07-15,TIK3,62.860001
2022-07-18,TIK3,63.680000
2022-07-19,TIK3,66.739998
2022-07-20,TIK3,67.889999
2022-07-21,TIK3,68.129997
2022-07-22,TIK3,68.190002
2022-07-25,TIK3,68.360001
2022-07-26,TIK3,71.510002
2022-07-27,TIK3,71.580002
2022-07-28,TIK3,73.139999
2022-07-29,TIK3,73.910004
2022-08-01,TIK3,75.800003
2022-08-02,TIK3,74.360001
2022-08-03,TIK3,74.739998
2022-08-04,TIK3,73.669998
2022-08-05,TIK3,74.360001
2022-08-08,TIK3,75.180000
2022-08-09,TIK3,74.930000
2022-08-10,TIK3,77.139999
2022-08-11,TIK3,78.900002
2022-08-12,TIK3,79.930000
2022-08-15,TIK3,79.809998
2022-08-16,TIK3,81.070000
2022-08-17,TIK3,79.919998
2022-08-18,TIK3,79.209999
2022-08-19,TIK3,77.720001
2022-08-22,TIK3,74.779999
2022-08-23,TIK3,76.099998
2022-08-24,TIK3,76.739998
2022-08-25,TIK3,78.139999
2022-08-26,TIK3,75.269997
2022-08-29,TIK3,76.050003
2022-08-30,TIK3,75.129997
2022-08-31,TIK3,73.440002
2022-09-01,TIK3,73.080002
2022-09-02,TIK3,72.430000
2022-09-06,TIK3,72.160004
2022-09-07,TIK3,73.580002
2022-09-08,TIK3,73.769997
2022-09-09,TIK3,74.040001
2022-09-12,TIK3,75.320000
2022-09-13,TIK3,70.839996
2022-09-14,TIK3,70.029999
2022-09-15,TIK3,68.910004
2022-09-16,TIK3,66.389999
2022-09-19,TIK3,67.050003
2022-09-20,TIK3,66.589996
2022-09-21,TIK3,65.220001
2022-09-22,TIK3,65.360001
2022-09-23,TIK3,64.550003
2022-09-26,TIK3,64.349998
2022-09-27,TIK3,64.470001
2022-09-28,TIK3,64.459999
2022-09-29,TIK3,62.730000
2022-09-30,TIK3,61.910000
2022-10-03,TIK3,63.599998
2022-10-04,TIK3,67.540001
2022-10-05,TIK3,67.440002
2022-10-06,TIK3,66.220001
2018-01-02,TIK4,41.799999
2018-01-03,TIK4,42.820000
2018-01-04,TIK4,44.139999
2018-01-05,TIK4,44.009998
2018-01-08,TIK4,44.220001
2018-01-09,TIK4,44.049999
2018-01-10,TIK4,43.000000
2018-01-11,TIK4,44.189999
2018-01-12,TIK4,44.070000
2018-01-16,TIK4,44.189999
2018-01-17,TIK4,44.029999
2018-01-18,TIK4,43.860001
2018-01-19,TIK4,43.150002
2018-01-22,TIK4,43.290001
2018-01-23,TIK4,43.380001
2018-01-24,TIK4,44.160000
2018-01-25,TIK4,43.160000
2018-01-26,TIK4,43.490002
2018-01-29,TIK4,43.020000
2018-01-30,TIK4,42.700001
2018-01-31,TIK4,42.410000
2018-02-01,TIK4,42.430000
2018-02-02,TIK4,41.000000
2018-02-05,TIK4,39.540001
2018-02-06,TIK4,41.860001
2018-02-07,TIK4,42.389999
2018-02-08,TIK4,40.750000
2018-02-09,TIK4,41.459999
2018-02-12,TIK4,42.000000
2018-02-13,TIK4,41.400002
2018-02-14,TIK4,41.810001
2018-02-15,TIK4,41.849998
2018-02-16,TIK4,41.090000
2018-02-20,TIK4,40.770000
2018-02-21,TIK4,40.560001
2018-02-22,TIK4,40.910000
2018-02-23,TIK4,40.910000
2018-02-26,TIK4,41.540001
2018-02-27,TIK4,40.169998
2018-02-28,TIK4,39.349998
2018-03-01,TIK4,37.790001
2018-03-02,TIK4,37.430000
2018-03-05,TIK4,37.740002
2018-03-06,TIK4,37.930000
2018-03-07,TIK4,37.740002
2018-03-08,TIK4,37.840000
2018-03-09,TIK4,37.840000
2018-03-12,TIK4,37.830002
2018-03-13,TIK4,38.009998
2018-03-14,TIK4,37.689999
2018-03-15,TIK4,37.849998
2018-03-16,TIK4,37.939999
2018-03-19,TIK4,37.009998
2018-03-20,TIK4,36.889999
2018-03-21,TIK4,37.580002
2018-03-22,TIK4,36.349998
2018-03-23,TIK4,35.169998
2018-03-26,TIK4,35.990002
2018-03-27,TIK4,34.869999
2018-03-28,TIK4,35.470001
2018-03-29,TIK4,36.340000
2018-04-02,TIK4,35.759998
2018-04-03,TIK4,36.939999
2018-04-04,TIK4,38.029999
2018-04-05,TIK4,38.000000
2018-04-06,TIK4,37.680000
2018-04-09,TIK4,37.830002
2018-04-10,TIK4,39.070000
2018-04-11,TIK4,39.000000
2018-04-12,TIK4,38.830002
2018-04-13,TIK4,38.730000
2018-04-16,TIK4,39.169998
2018-04-17,TIK4,39.220001
2018-04-18,TIK4,38.930000
2018-04-19,TIK4,37.770000
2018-04-20,TIK4,37.610001
2018-04-23,TIK4,37.689999
2018-04-24,TIK4,37.930000
2018-04-25,TIK4,38.110001
2018-04-26,TIK4,38.250000
2018-04-27,TIK4,37.650002
2018-04-30,TIK4,36.740002
2018-05-01,TIK4,36.419998
2018-05-02,TIK4,36.200001
2018-05-03,TIK4,36.150002
2018-05-04,TIK4,36.709999
2018-05-07,TIK4,36.340000
2018-05-08,TIK4,36.330002
2018-05-09,TIK4,36.270000
2018-05-10,TIK4,37.160000
2018-05-11,TIK4,36.889999
2018-05-14,TIK4,36.630001
2018-05-15,TIK4,36.939999
2018-05-16,TIK4,38.029999
2018-05-17,TIK4,38.299999
2018-05-18,TIK4,37.790001
2018-05-21,TIK4,38.090000
2018-05-22,TIK4,38.279999
2018-05-23,TIK4,37.849998
2018-05-24,TIK4,38.389999
2018-05-25,TIK4,38.299999
2018-05-29,TIK4,37.380001
2018-05-30,TIK4,37.830002
2018-05-31,TIK4,42.700001
2018-06-01,TIK4,43.200001
2018-06-04,TIK4,43.779999
2018-06-05,TIK4,43.410000
2018-06-06,TIK4,43.930000
2018-06-07,TIK4,44.009998
2018-06-08,TIK4,44.250000
2018-06-11,TIK4,44.849998
2018-06-12,TIK4,44.180000
2018-06-13,TIK4,44.450001
2018-06-14,TIK4,43.570000
2018-06-15,TIK4,43.910000
2018-06-18,TIK4,43.950001
2018-06-19,TIK4,42.259998
2018-06-20,TIK4,41.950001
2018-06-21,TIK4,41.119999
2018-06-22,TIK4,41.250000
2018-06-25,TIK4,40.610001
2018-06-26,TIK4,41.009998
2018-06-27,TIK4,40.369999
2018-06-28,TIK4,40.520000
2018-06-29,TIK4,39.400002
2018-07-02,TIK4,39.500000
2018-07-03,TIK4,38.970001
2018-07-05,TIK4,39.470001
2018-07-06,TIK4,39.160000
2018-07-09,TIK4,39.750000
2018-07-10,TIK4,40.090000
2018-07-11,TIK4,39.299999
2018-07-12,TIK4,39.270000
2018-07-13,TIK4,39.360001
2018-07-16,TIK4,39.560001
2018-07-17,TIK4,40.029999
2018-07-18,TIK4,39.869999
2018-07-19,TIK4,39.310001
2018-07-20,TIK4,39.400002
2018-07-23,TIK4,39.270000
2018-07-24,TIK4,39.480000
2018-07-25,TIK4,37.650002
2018-07-26,TIK4,36.750000
2018-07-27,TIK4,37.529999
2018-07-30,TIK4,37.669998
2018-07-31,TIK4,37.910000
2018-08-01,TIK4,37.139999
2018-08-02,TIK4,36.619999
2018-08-03,TIK4,37.730000
2018-08-06,TIK4,37.599998
2018-08-07,TIK4,37.580002
2018-08-08,TIK4,37.660000
2018-08-09,TIK4,37.509998
2018-08-10,TIK4,36.590000
2018-08-13,TIK4,36.160000
2018-08-14,TIK4,36.200001
2018-08-15,TIK4,35.939999
2018-08-16,TIK4,36.290001
2018-08-17,TIK4,36.380001
2018-08-20,TIK4,36.770000
2018-08-21,TIK4,36.910000
2018-08-22,TIK4,36.130001
2018-08-23,TIK4,35.669998
2018-08-24,TIK4,35.950001
2018-08-27,TIK4,37.689999
2018-08-28,TIK4,37.320000
2018-08-29,TIK4,37.119999
2018-08-30,TIK4,36.360001
2018-08-31,TIK4,36.049999
2018-09-04,TIK4,35.599998
2018-09-05,TIK4,35.290001
2018-09-06,TIK4,34.380001
2018-09-07,TIK4,33.910000
2018-09-10,TIK4,33.869999
2018-09-11,TIK4,33.770000
2018-09-12,TIK4,34.060001
2018-09-13,TIK4,34.250000
2018-09-14,TIK4,34.630001
2018-09-17,TIK4,35.020000
2018-09-18,TIK4,35.099998
2018-09-19,TIK4,35.730000
2018-09-20,TIK4,36.080002
2018-09-21,TIK4,35.320000
2018-09-24,TIK4,34.750000
2018-09-25,TIK4,33.549999
2018-09-26,TIK4,33.730000
2018-09-27,TIK4,33.669998
2018-09-28,TIK4,33.669998
2018-10-01,TIK4,34.200001
2018-10-02,TIK4,33.299999
2018-10-03,TIK4,34.000000
2018-10-04,TIK4,34.250000
2018-10-05,TIK4,34.119999
2018-10-08,TIK4,34.250000
2018-10-09,TIK4,32.650002
2018-10-10,TIK4,32.599998
2018-10-11,TIK4,32.310001
2018-10-12,TIK4,31.790001
2018-10-15,TIK4,32.119999
2018-10-16,TIK4,32.340000
2018-10-17,TIK4,31.930000
2018-10-18,TIK4,31.080000
2018-10-19,TIK4,31.200001
2018-10-22,TIK4,31.340000
2018-10-23,TIK4,32.119999
2018-10-24,TIK4,30.559999
2018-10-25,TIK4,32.000000
2018-10-26,TIK4,32.650002
2018-10-29,TIK4,33.130001
2018-10-30,TIK4,33.540001
2018-10-31,TIK4,36.590000
2018-11-01,TIK4,36.470001
2018-11-02,TIK4,36.029999
2018-11-05,TIK4,36.250000
2018-11-06,TIK4,36.459999
2018-11-07,TIK4,36.880001
2018-11-08,TIK4,36.570000
2018-11-09,TIK4,35.700001
2018-11-12,TIK4,35.689999
2018-11-13,TIK4,35.930000
2018-11-14,TIK4,35.230000
2018-11-15,TIK4,35.549999
2018-11-16,TIK4,35.750000
2018-11-19,TIK4,35.680000
2018-11-20,TIK4,35.090000
2018-11-21,TIK4,35.549999
2018-11-23,TIK4,35.930000
2018-11-26,TIK4,37.650002
2018-11-27,TIK4,36.689999
2018-11-28,TIK4,36.950001
2018-11-29,TIK4,36.759998
2018-11-30,TIK4,37.950001
2018-12-03,TIK4,38.450001
2018-12-04,TIK4,36.520000
2018-12-06,TIK4,35.700001
2018-12-07,TIK4,34.689999
2018-12-10,TIK4,34.419998
2018-12-11,TIK4,34.689999
2018-12-12,TIK4,35.680000
2018-12-13,TIK4,35.110001
2018-12-14,TIK4,35.099998
2018-12-17,TIK4,34.660000
2018-12-18,TIK4,34.900002
2018-12-19,TIK4,34.930000
2018-12-20,TIK4,34.270000
2018-12-21,TIK4,32.980000
2018-12-24,TIK4,32.369999
2018-12-26,TIK4,33.520000
2018-12-27,TIK4,33.959999
2018-12-28,TIK4,33.919998
2018-12-31,TIK4,33.450001
2019-01-02,TIK4,33.639999
2019-01-03,TIK4,32.250000
2019-01-04,TIK4,33.330002
2019-01-07,TIK4,34.360001
2019-01-08,TIK4,34.810001
2019-01-09,TIK4,35.180000
2019-01-10,TIK4,34.730000
2019-01-11,TIK4,37.180000
2019-01-14,TIK4,37.660000
2019-01-15,TIK4,37.549999
2019-01-16,TIK4,37.669998
2019-01-17,TIK4,38.259998
2019-01-18,TIK4,38.610001
2019-01-22,TIK4,38.150002
2019-01-23,TIK4,37.669998
2019-01-24,TIK4,38.160000
2019-01-25,TIK4,38.639999
2019-01-28,TIK4,38.459999
2019-01-29,TIK4,38.470001
2019-01-30,TIK4,39.090000
2019-01-31,TIK4,39.020000
2019-02-01,TIK4,38.779999
2019-02-04,TIK4,38.930000
2019-02-05,TIK4,39.299999
2019-02-06,TIK4,39.910000
2019-02-07,TIK4,38.650002
2019-02-08,TIK4,38.700001
2019-02-11,TIK4,38.630001
2019-02-12,TIK4,39.029999
2019-02-13,TIK4,39.000000
2019-02-14,TIK4,38.889999
2019-02-15,TIK4,39.090000
2019-02-19,TIK4,39.529999
2019-02-20,TIK4,39.950001
2019-02-21,TIK4,39.619999
2019-02-22,TIK4,39.990002
2019-02-25,TIK4,40.139999
2019-02-26,TIK4,40.110001
2019-02-27,TIK4,40.000000
2019-02-28,TIK4,39.480000
2019-03-01,TIK4,39.529999
2019-03-04,TIK4,39.250000
2019-03-05,TIK4,39.279999
2019-03-06,TIK4,38.669998
2019-03-07,TIK4,38.040001
2019-03-08,TIK4,37.990002
2019-03-11,TIK4,38.619999
2019-03-12,TIK4,38.619999
2019-03-13,TIK4,38.799999
2019-03-14,TIK4,38.029999
2019-03-15,TIK4,38.070000
2019-03-18,TIK4,37.980000
2019-03-19,TIK4,38.270000
2019-03-20,TIK4,37.000000
2019-03-21,TIK4,37.349998
2019-03-22,TIK4,36.439999
2019-03-25,TIK4,36.750000
2019-03-26,TIK4,36.869999
2019-03-27,TIK4,36.610001
2019-03-28,TIK4,37.060001
2019-03-29,TIK4,37.099998
2019-04-01,TIK4,37.759998
2019-04-02,TIK4,37.810001
2019-04-03,TIK4,38.389999
2019-04-04,TIK4,38.790001
2019-04-05,TIK4,38.939999
2019-04-08,TIK4,39.060001
2019-04-09,TIK4,38.860001
2019-04-10,TIK4,39.250000
2019-04-11,TIK4,39.330002
2019-04-12,TIK4,39.709999
2019-04-15,TIK4,39.570000
2019-04-16,TIK4,39.660000
2019-04-17,TIK4,39.990002
2019-04-18,TIK4,40.299999
2019-04-22,TIK4,39.500000
2019-04-23,TIK4,39.830002
2019-04-24,TIK4,39.720001
2019-04-25,TIK4,39.110001
2019-04-26,TIK4,39.680000
2019-04-29,TIK4,40.009998
2019-04-30,TIK4,38.950001
2019-05-01,TIK4,38.750000
2019-05-02,TIK4,38.250000
2019-05-03,TIK4,38.799999
2019-05-06,TIK4,38.090000
2019-05-07,TIK4,38.529999
2019-05-08,TIK4,38.209999
2019-05-09,TIK4,37.580002
2019-05-10,TIK4,37.889999
2019-05-13,TIK4,36.560001
2019-05-14,TIK4,37.040001
2019-05-15,TIK4,37.369999
2019-05-16,TIK4,37.380001
2019-05-17,TIK4,37.000000
2019-05-20,TIK4,36.970001
2019-05-21,TIK4,37.130001
2019-05-22,TIK4,35.549999
2019-05-23,TIK4,35.130001
2019-05-24,TIK4,35.119999
2019-05-28,TIK4,34.849998
2019-05-29,TIK4,34.790001
2019-05-30,TIK4,34.820000
2019-05-31,TIK4,33.340000
2019-06-03,TIK4,33.700001
2019-06-04,TIK4,35.730000
2019-06-05,TIK4,35.840000
2019-06-06,TIK4,35.189999
2019-06-07,TIK4,35.490002
2019-06-10,TIK4,36.009998
2019-06-11,TIK4,36.200001
2019-06-12,TIK4,35.669998
2019-06-13,TIK4,36.020000
2019-06-14,TIK4,35.660000
2019-06-17,TIK4,36.139999
2019-06-18,TIK4,36.700001
2019-06-19,TIK4,36.779999
2019-06-20,TIK4,36.959999
2019-06-21,TIK4,36.919998
2019-06-24,TIK4,36.959999
2019-06-25,TIK4,37.680000
2019-06-26,TIK4,38.130001
2019-06-27,TIK4,38.320000
2019-06-28,TIK4,38.529999
2019-07-01,TIK4,38.750000
2019-07-02,TIK4,38.340000
2019-07-03,TIK4,38.160000
2019-07-05,TIK4,38.500000
2019-07-08,TIK4,38.230000
2019-07-09,TIK4,38.080002
2019-07-10,TIK4,38.099998
2019-07-11,TIK4,38.430000
2019-07-12,TIK4,39.209999
2019-07-15,TIK4,39.360001
2019-07-16,TIK4,39.430000
2019-07-17,TIK4,39.160000
2019-07-18,TIK4,39.119999
2019-07-19,TIK4,39.480000
2019-07-22,TIK4,39.860001
2019-07-23,TIK4,40.709999
2019-07-24,TIK4,40.880001
2019-07-25,TIK4,40.750000
2019-07-26,TIK4,40.770000
2019-07-29,TIK4,40.680000
2019-07-30,TIK4,40.430000
2019-07-31,TIK4,40.340000
2019-08-01,TIK4,40.150002
2019-08-02,TIK4,39.779999
2019-08-05,TIK4,39.009998
2019-08-06,TIK4,39.080002
2019-08-07,TIK4,39.389999
2019-08-08,TIK4,40.099998
2019-08-09,TIK4,39.610001
2019-08-12,TIK4,38.860001
2019-08-13,TIK4,39.009998
2019-08-14,TIK4,37.189999
2019-08-15,TIK4,36.470001
2019-08-16,TIK4,37.000000
2019-08-19,TIK4,37.360001
2019-08-20,TIK4,36.959999
2019-08-21,TIK4,37.119999
2019-08-22,TIK4,37.259998
2019-08-23,TIK4,36.060001
2019-08-26,TIK4,36.250000
2019-08-27,TIK4,35.889999
2019-08-28,TIK4,36.439999
2019-08-29,TIK4,36.910000
2019-08-30,TIK4,37.090000
2019-09-03,TIK4,36.910000
2019-09-04,TIK4,38.240002
2019-09-05,TIK4,38.730000
2019-09-06,TIK4,38.779999
2019-09-09,TIK4,39.580002
2019-09-10,TIK4,39.580002
2019-09-11,TIK4,39.459999
2019-09-12,TIK4,39.070000
2019-09-13,TIK4,38.860001
2019-09-16,TIK4,37.209999
2019-09-17,TIK4,38.290001
2019-09-18,TIK4,38.180000
2019-09-19,TIK4,37.779999
2019-09-20,TIK4,37.369999
2019-09-23,TIK4,37.240002
2019-09-24,TIK4,36.770000
2019-09-25,TIK4,37.110001
2019-09-26,TIK4,37.610001
2019-09-27,TIK4,37.419998
2019-09-30,TIK4,37.480000
2019-10-01,TIK4,36.110001
2019-10-02,TIK4,34.680000
2019-10-03,TIK4,34.980000
2019-10-04,TIK4,34.910000
2019-10-07,TIK4,34.750000
2019-10-08,TIK4,33.880001
2019-10-09,TIK4,34.139999
2019-10-10,TIK4,34.660000
2019-10-11,TIK4,35.570000
2019-10-14,TIK4,35.500000
2019-10-15,TIK4,36.259998
2019-10-16,TIK4,36.650002
2019-10-17,TIK4,36.189999
2019-10-18,TIK4,36.169998
2019-10-21,TIK4,35.930000
2019-10-22,TIK4,36.310001
2019-10-23,TIK4,36.610001
2019-10-24,TIK4,35.820000
2019-10-25,TIK4,36.740002
2019-10-28,TIK4,36.639999
2019-10-29,TIK4,38.209999
2019-10-30,TIK4,37.910000
2019-10-31,TIK4,37.160000
2019-11-01,TIK4,37.970001
2019-11-04,TIK4,38.389999
2019-11-05,TIK4,38.230000
2019-11-06,TIK4,38.419998
2019-11-07,TIK4,38.490002
2019-11-08,TIK4,38.669998
2019-11-11,TIK4,38.720001
2019-11-12,TIK4,38.590000
2019-11-13,TIK4,37.189999
2019-11-14,TIK4,36.799999
2019-11-15,TIK4,36.889999
2019-11-18,TIK4,36.619999
2019-11-19,TIK4,36.380001
2019-11-20,TIK4,35.279999
2019-11-21,TIK4,34.669998
2019-11-22,TIK4,35.330002
2019-11-25,TIK4,35.810001
2019-11-26,TIK4,35.910000
2019-11-27,TIK4,36.139999
2019-11-29,TIK4,36.000000
2019-12-02,TIK4,35.880001
2019-12-03,TIK4,35.529999
2019-12-04,TIK4,35.799999
2019-12-05,TIK4,35.310001
2019-12-06,TIK4,35.540001
2019-12-09,TIK4,35.380001
2019-12-10,TIK4,35.110001
2019-12-11,TIK4,35.240002
2019-12-12,TIK4,36.099998
2019-12-13,TIK4,35.650002
2019-12-16,TIK4,36.110001
2019-12-17,TIK4,36.310001
2019-12-18,TIK4,37.310001
2019-12-19,TIK4,37.259998
2019-12-20,TIK4,37.250000
2019-12-23,TIK4,36.770000
2019-12-24,TIK4,36.580002
2019-12-26,TIK4,36.480000
2019-12-27,TIK4,36.560001
2019-12-30,TIK4,36.439999
2019-12-31,TIK4,36.599998
2020-01-02,TIK4,37.380001
2020-01-03,TIK4,36.320000
2020-01-06,TIK4,35.840000
